"","id","game","category","item","itemnum","RT","RTstart","listrank"
"14227","SwK6YHVEGba",3,"Vegetables","corn",3,3631,14254,1
"14228","SwK6YHVEGba",3,"Vegetables","parsnips",10,8896,74052,1
"14229","SwK6YHVEGba",3,"Vegetables","potato",6,15007,39261,1
"14230","SwK6YHVEGba",3,"Vegetables","pumkin",4,3544,17798,1
"14231","SwK6YHVEGba",3,"Vegetables","spinach",8,15535,59996,1
"14232","SwK6YHVEGba",3,"Vegetables","squash",5,6456,24254,1
"14233","SwK6YHVEGba",3,"Vegetables","tomato",7,5200,44461,1
"14234","SwK6YHVEGba",4,"Pieces of Furniture","bed",1,6896,6896,1
"14235","SwK6YHVEGba",4,"Pieces of Furniture","chair",13,7663,86907,1
"14236","SwK6YHVEGba",4,"Pieces of Furniture","closest",8,7159,47973,1
"14237","SwK6YHVEGba",4,"Pieces of Furniture","coffeetable",4,8152,22343,1
"14238","SwK6YHVEGba",4,"Pieces of Furniture","couch",5,6352,28695,1
"14239","SwK6YHVEGba",4,"Pieces of Furniture","countertop",9,14816,62789,1
"14240","SwK6YHVEGba",4,"Pieces of Furniture","daybed",10,3767,66556,1
"14241","SwK6YHVEGba",4,"Pieces of Furniture","desk",6,7583,36278,1
"14242","SwK6YHVEGba",4,"Pieces of Furniture","dresser",7,4536,40814,1
"14243","SwK6YHVEGba",4,"Pieces of Furniture","futon",11,5312,71868,1
"14244","SwK6YHVEGba",4,"Pieces of Furniture","lamp",2,3112,10008,1
"14245","SwK6YHVEGba",4,"Pieces of Furniture","legrest",12,7376,79244,1
"14246","SwK6YHVEGba",4,"Pieces of Furniture","table",3,4183,14191,1
"14247","SwK6YHVEGba",5,"Clothing Articles","buttondownshirt",13,10791,87780,1
"14248","SwK6YHVEGba",5,"Clothing Articles","crewneck",11,9824,69493,1
"14249","SwK6YHVEGba",5,"Clothing Articles","hat",8,9952,50654,1
"14250","SwK6YHVEGba",5,"Clothing Articles","jacket",2,3143,17831,1
"14251","SwK6YHVEGba",5,"Clothing Articles","jeans",4,2424,23568,1
"14252","SwK6YHVEGba",5,"Clothing Articles","jersey",12,7496,76989,1
"14253","SwK6YHVEGba",5,"Clothing Articles","pants",3,3313,21144,1
"14254","SwK6YHVEGba",5,"Clothing Articles","shirt",1,14688,14688,1
"14255","SwK6YHVEGba",5,"Clothing Articles","shorts",5,2672,26240,1
"14256","SwK6YHVEGba",5,"Clothing Articles","socks",6,5727,31967,1
"14257","SwK6YHVEGba",5,"Clothing Articles","sweatshirt",7,8735,40702,1
"14258","SwK6YHVEGba",5,"Clothing Articles","tanktop",10,6079,59669,1
"14259","SwK6YHVEGba",5,"Clothing Articles","vest",9,2936,53590,1
"14260","SwK6YHVEGba",6,"Vegetables","beets",4,3968,32462,2
"14261","SwK6YHVEGba",6,"Vegetables","brocoli",2,11712,24686,2
"14262","SwK6YHVEGba",6,"Vegetables","carrots",3,3808,28494,2
"14263","SwK6YHVEGba",6,"Vegetables","cauliflower",1,12974,12974,2
"14264","SwK6YHVEGba",6,"Vegetables","corn",10,2223,78123,2
"14265","SwK6YHVEGba",6,"Vegetables","cucumbers",7,6480,51085,2
"14266","SwK6YHVEGba",6,"Vegetables","peppers",6,7423,44605,2
"14267","SwK6YHVEGba",6,"Vegetables","pickles",8,3888,54973,2
"14268","SwK6YHVEGba",6,"Vegetables","potato",9,20927,75900,2
"14269","SwK6YHVEGba",6,"Vegetables","tomato",5,4720,37182,2
"14270","SwK6YHVEGba",6,"Vegetables","wheat",11,3176,81299,2
"14271","SwK6YHVEGba",7,"Musical Instruments","banjo",10,9471,72900,2
"14272","SwK6YHVEGba",7,"Musical Instruments","base",5,4112,24167,2
"14273","SwK6YHVEGba",7,"Musical Instruments","drum",4,3960,20055,2
"14274","SwK6YHVEGba",7,"Musical Instruments","guitar",3,4520,16095,2
"14275","SwK6YHVEGba",7,"Musical Instruments","harp",2,3439,11575,2
"14276","SwK6YHVEGba",7,"Musical Instruments","keyboard",9,10272,63429,2
"14277","SwK6YHVEGba",7,"Musical Instruments","piano",1,8136,8136,2
"14278","SwK6YHVEGba",7,"Musical Instruments","trombone",7,5465,36510,2
"14279","SwK6YHVEGba",7,"Musical Instruments","trumpet",6,6878,31045,2
"14280","SwK6YHVEGba",7,"Musical Instruments","violin",8,16647,53157,2
"14281","SwK6YHVEGba",8,"Objects You Would Find in The Kitchen","blender",4,3536,17847,2
"14282","SwK6YHVEGba",8,"Objects You Would Find in The Kitchen","bowl",7,5600,33206,2
"14283","SwK6YHVEGba",8,"Objects You Would Find in The Kitchen","cutlery",14,9943,72916,2
"14284","SwK6YHVEGba",8,"Objects You Would Find in The Kitchen","glass",5,3792,21639,2
"14285","SwK6YHVEGba",8,"Objects You Would Find in The Kitchen","knife",1,5919,5919,2
"14286","SwK6YHVEGba",8,"Objects You Would Find in The Kitchen","microwave",9,3936,50269,2
"14287","SwK6YHVEGba",8,"Objects You Would Find in The Kitchen","mixingbowl",8,13127,46333,2
"14288","SwK6YHVEGba",8,"Objects You Would Find in The Kitchen","napkins",15,7567,80483,2
"14289","SwK6YHVEGba",8,"Objects You Would Find in The Kitchen","oven",10,3872,54141,2
"14290","SwK6YHVEGba",8,"Objects You Would Find in The Kitchen","pan",12,1880,60517,2
"14291","SwK6YHVEGba",8,"Objects You Would Find in The Kitchen","plate",3,4560,14311,2
"14292","SwK6YHVEGba",8,"Objects You Would Find in The Kitchen","pots",13,2456,62973,2
"14293","SwK6YHVEGba",8,"Objects You Would Find in The Kitchen","spoon",2,3832,9751,2
"14294","SwK6YHVEGba",8,"Objects You Would Find in The Kitchen","stove",11,4496,58637,2
"14295","SwK6YHVEGba",8,"Objects You Would Find in The Kitchen","tablesettings",16,9520,90003,2
"14296","SwK6YHVEGba",8,"Objects You Would Find in The Kitchen","waterbottle",6,5967,27606,2
"14297","SwK6YHVEGba",9,"Cities","barcelona",2,5023,18814,1
"14298","SwK6YHVEGba",9,"Cities","chicago",1,13791,13791,1
"14299","SwK6YHVEGba",9,"Cities","houston",7,8488,44846,1
"14300","SwK6YHVEGba",9,"Cities","lasvegas",13,7727,75692,1
"14301","SwK6YHVEGba",9,"Cities","london",9,3744,56877,1
"14302","SwK6YHVEGba",9,"Cities","losangles",6,6848,36358,1
"14303","SwK6YHVEGba",9,"Cities","madrid",11,5232,64733,1
"14304","SwK6YHVEGba",9,"Cities","miami",4,2984,24871,1
"14305","SwK6YHVEGba",9,"Cities","newyork",3,3073,21887,1
"14306","SwK6YHVEGba",9,"Cities","paris",10,2624,59501,1
"14307","SwK6YHVEGba",9,"Cities","portland",8,8287,53133,1
"14308","SwK6YHVEGba",9,"Cities","syracuse",5,4639,29510,1
"14309","SwK6YHVEGba",9,"Cities","tokyo",12,3232,67965,1
"14310","SwK6YHVEGba",10,"Clothing Articles","hat",9,1505,30399,2
"14311","SwK6YHVEGba",10,"Clothing Articles","jacket",8,4607,28894,2
"14312","SwK6YHVEGba",10,"Clothing Articles","jeans",3,2471,12727,2
"14313","SwK6YHVEGba",10,"Clothing Articles","jerseys",15,5080,64933,2
"14314","SwK6YHVEGba",10,"Clothing Articles","laces",14,7879,59853,2
"14315","SwK6YHVEGba",10,"Clothing Articles","pants",2,5640,10256,2
"14316","SwK6YHVEGba",10,"Clothing Articles","shorts",4,2736,15463,2
"14317","SwK6YHVEGba",10,"Clothing Articles","socks",12,7264,45294,2
"14318","SwK6YHVEGba",10,"Clothing Articles","suits",11,3198,38030,2
"14319","SwK6YHVEGba",10,"Clothing Articles","suspsenders",17,10223,86203,2
"14320","SwK6YHVEGba",10,"Clothing Articles","sweatpants",16,11047,75980,2
"14321","SwK6YHVEGba",10,"Clothing Articles","tanktop",6,2832,21471,2
"14322","SwK6YHVEGba",10,"Clothing Articles","ties",10,4433,34832,2
"14323","SwK6YHVEGba",10,"Clothing Articles","tshirt",5,3176,18639,2
"14324","SwK6YHVEGba",10,"Clothing Articles","underwear",13,6680,51974,2
"14325","SwK6YHVEGba",10,"Clothing Articles","vest",1,4616,4616,2
"14326","SwK6YHVEGba",10,"Clothing Articles","vest",7,2816,24287,2
"14327","SwK6YHVEGba",11,"Pieces of Furniture","bed",12,2088,69909,2
"14328","SwK6YHVEGba",11,"Pieces of Furniture","breakfasttable",7,8239,48078,2
"14329","SwK6YHVEGba",11,"Pieces of Furniture","chair",6,4008,39839,2
"14330","SwK6YHVEGba",11,"Pieces of Furniture","couch",5,2464,35831,2
"14331","SwK6YHVEGba",11,"Pieces of Furniture","countertop",3,11127,27567,2
"14332","SwK6YHVEGba",11,"Pieces of Furniture","daybed",9,5896,59398,2
"14333","SwK6YHVEGba",11,"Pieces of Furniture","dresser",11,4479,67821,2
"14334","SwK6YHVEGba",11,"Pieces of Furniture","footrest",13,7168,77077,2
"14335","SwK6YHVEGba",11,"Pieces of Furniture","futon",8,5424,53502,2
"14336","SwK6YHVEGba",11,"Pieces of Furniture","lamp",4,5800,33367,2
"14337","SwK6YHVEGba",11,"Pieces of Furniture","lazysusan",14,10271,87348,2
"14338","SwK6YHVEGba",11,"Pieces of Furniture","nighpost",10,3944,63342,2
"14339","SwK6YHVEGba",11,"Pieces of Furniture","nightstand",2,10607,16440,2
"14340","SwK6YHVEGba",11,"Pieces of Furniture","table",1,5833,5833,2
"14341","SwK6YHVEGba",12,"Cities","atlanticcity",8,12320,61509,2
"14342","SwK6YHVEGba",12,"Cities","boston",6,8288,38614,2
"14343","SwK6YHVEGba",12,"Cities","chicago",1,9744,9744,2
"14344","SwK6YHVEGba",12,"Cities","denver",4,3471,26710,2
"14345","SwK6YHVEGba",12,"Cities","menphis",2,9383,19127,2
"14346","SwK6YHVEGba",12,"Cities","nahsville",3,4112,23239,2
"14347","SwK6YHVEGba",12,"Cities","newyork",5,3616,30326,2
"14348","SwK6YHVEGba",12,"Cities","paloalto",9,4767,66276,2
"14349","SwK6YHVEGba",12,"Cities","philladelphia",7,10575,49189,2
"14350","SwK6YHVEGba",12,"Cities","sandiegeo",11,6257,76149,2
"14351","SwK6YHVEGba",12,"Cities","sanjose",10,3616,69892,2
"14352","SwK6YHVEGba",12,"Cities","toronto",13,3720,85820,2
"14353","SwK6YHVEGba",12,"Cities","trenton",12,5951,82100,2
"14354","SwK6YHVEGba",13,"Countries","america",4,3664,20455,1
"14355","SwK6YHVEGba",13,"Countries","amsterdam",15,4399,77827,1
"14356","SwK6YHVEGba",13,"Countries","argentina",8,8119,39573,1
"14357","SwK6YHVEGba",13,"Countries","bolivia",12,4592,58101,1
"14358","SwK6YHVEGba",13,"Countries","canada",10,6592,49909,1
"14359","SwK6YHVEGba",13,"Countries","china",7,2808,31454,1
"14360","SwK6YHVEGba",13,"Countries","colombia",1,10063,10063,1
"14361","SwK6YHVEGba",13,"Countries","denmark",14,3440,73428,1
"14362","SwK6YHVEGba",13,"Countries","england",2,3664,13727,1
"14363","SwK6YHVEGba",13,"Countries","france",3,3064,16791,1
"14364","SwK6YHVEGba",13,"Countries","germany",13,11887,69988,1
"14365","SwK6YHVEGba",13,"Countries","ireland",16,10440,88267,1
"14366","SwK6YHVEGba",13,"Countries","japan",6,3032,28646,1
"14367","SwK6YHVEGba",13,"Countries","mexico",11,3600,53509,1
"14368","SwK6YHVEGba",13,"Countries","portugal",5,5159,25614,1
"14369","SwK6YHVEGba",13,"Countries","spain",9,3744,43317,1
"14370","SwK6YHVEGba",14,"Fruits","apple",1,6495,6495,1
"14371","SwK6YHVEGba",14,"Fruits","banna",11,6679,61572,1
"14372","SwK6YHVEGba",14,"Fruits","blackberry",6,5264,34574,1
"14373","SwK6YHVEGba",14,"Fruits","blueberry",5,9359,29310,1
"14374","SwK6YHVEGba",14,"Fruits","cantolope",14,7008,88099,1
"14375","SwK6YHVEGba",14,"Fruits","grapes",12,8400,69972,1
"14376","SwK6YHVEGba",14,"Fruits","honeydew",10,6728,54893,1
"14377","SwK6YHVEGba",14,"Fruits","kiwi",4,2488,19951,1
"14378","SwK6YHVEGba",14,"Fruits","melon",8,3192,42765,1
"14379","SwK6YHVEGba",14,"Fruits","orange",2,3200,9695,1
"14380","SwK6YHVEGba",14,"Fruits","pineapple",7,4999,39573,1
"14381","SwK6YHVEGba",14,"Fruits","rasberry",13,11119,81091,1
"14382","SwK6YHVEGba",14,"Fruits","strawberry",3,7768,17463,1
"14383","SwK6YHVEGba",14,"Fruits","watermelon",9,5400,48165,1
"14384","SwK6YHVEGba",15,"Animals","bear",1,5919,5919,1
"14385","SwK6YHVEGba",15,"Animals","birds",5,8256,21807,1
"14386","SwK6YHVEGba",15,"Animals","cat",4,2056,13551,1
"14387","SwK6YHVEGba",15,"Animals","dog",3,3184,11495,1
"14388","SwK6YHVEGba",15,"Animals","flamingos",10,5408,49333,1
"14389","SwK6YHVEGba",15,"Animals","frogs",15,2304,85539,1
"14390","SwK6YHVEGba",15,"Animals","goat",14,3104,83235,1
"14391","SwK6YHVEGba",15,"Animals","horses",9,5015,43925,1
"14392","SwK6YHVEGba",15,"Animals","lambs",13,3591,80131,1
"14393","SwK6YHVEGba",15,"Animals","monkeys",7,5640,33926,1
"14394","SwK6YHVEGba",15,"Animals","panda",2,2392,8311,1
"14395","SwK6YHVEGba",15,"Animals","peacocks",6,6479,28286,1
"14396","SwK6YHVEGba",15,"Animals","rabbits",12,9488,76540,1
"14397","SwK6YHVEGba",15,"Animals","sharks",11,17719,67052,1
"14398","SwK6YHVEGba",15,"Animals","zebras",8,4984,38910,1
"14399","SwK6YHVEGba",16,"Methods of Transportation","bike",7,1935,22206,1
"14400","SwK6YHVEGba",16,"Methods of Transportation","blimp",12,9087,56844,1
"14401","SwK6YHVEGba",16,"Methods of Transportation","boat",6,2776,20271,1
"14402","SwK6YHVEGba",16,"Methods of Transportation","bus",3,1712,11759,1
"14403","SwK6YHVEGba",16,"Methods of Transportation","car",4,2432,14191,1
"14404","SwK6YHVEGba",16,"Methods of Transportation","cruiseship",13,6552,63396,1
"14405","SwK6YHVEGba",16,"Methods of Transportation","ferry",14,2984,66380,1
"14406","SwK6YHVEGba",16,"Methods of Transportation","horse",10,3111,41013,1
"14407","SwK6YHVEGba",16,"Methods of Transportation","jetski",15,9880,76260,1
"14408","SwK6YHVEGba",16,"Methods of Transportation","kayak",18,2784,88963,1
"14409","SwK6YHVEGba",16,"Methods of Transportation","motorcycle",11,6744,47757,1
"14410","SwK6YHVEGba",16,"Methods of Transportation","plane",5,3304,17495,1
"14411","SwK6YHVEGba",16,"Methods of Transportation","raft",17,1992,86179,1
"14412","SwK6YHVEGba",16,"Methods of Transportation","skateboard",8,12400,34606,1
"14413","SwK6YHVEGba",16,"Methods of Transportation","subway",2,3760,10047,1
"14414","SwK6YHVEGba",16,"Methods of Transportation","surfboard",16,7927,84187,1
"14415","SwK6YHVEGba",16,"Methods of Transportation","taxi",9,3296,37902,1
"14416","SwK6YHVEGba",16,"Methods of Transportation","train",1,6287,6287,1
"14417","SwK6YHVEGba",17,"Units of measurement",NA,4,2926,17270,1
"14418","SwK6YHVEGba",17,"Units of measurement","centimeters",3,5065,14344,1
"14419","SwK6YHVEGba",17,"Units of measurement","feet",8,26527,73756,1
"14420","SwK6YHVEGba",17,"Units of measurement","height",1,6503,6503,1
"14421","SwK6YHVEGba",17,"Units of measurement","inches",2,2776,9279,1
"14422","SwK6YHVEGba",17,"Units of measurement","lightyears",5,8048,25318,1
"14423","SwK6YHVEGba",17,"Units of measurement","milimeters",7,12648,47229,1
"14424","SwK6YHVEGba",17,"Units of measurement","yards",6,9263,34581,1
"14425","SwK6YHVEGba",18,"Animals","bear",19,8648,86051,2
"14426","SwK6YHVEGba",18,"Animals","birds",2,3095,9198,2
"14427","SwK6YHVEGba",18,"Animals","cats",7,2640,25198,2
"14428","SwK6YHVEGba",18,"Animals","cheetah",13,3504,46501,2
"14429","SwK6YHVEGba",18,"Animals","cows",1,6103,6103,2
"14430","SwK6YHVEGba",18,"Animals","deer",17,1312,74276,2
"14431","SwK6YHVEGba",18,"Animals","dogs",8,2128,27326,2
"14432","SwK6YHVEGba",18,"Animals","elephants",15,6455,58068,2
"14433","SwK6YHVEGba",18,"Animals","fox",10,1455,32197,2
"14434","SwK6YHVEGba",18,"Animals","frogs",3,2873,12071,2
"14435","SwK6YHVEGba",18,"Animals","giraffe",20,3648,89699,2
"14436","SwK6YHVEGba",18,"Animals","giraffes",4,4904,16975,2
"14437","SwK6YHVEGba",18,"Animals","leopard",11,6752,38949,2
"14438","SwK6YHVEGba",18,"Animals","lions",5,3231,20206,2
"14439","SwK6YHVEGba",18,"Animals","mousse",18,3127,77403,2
"14440","SwK6YHVEGba",18,"Animals","panther",12,4048,42997,2
"14441","SwK6YHVEGba",18,"Animals","pigs",14,5112,51613,2
"14442","SwK6YHVEGba",18,"Animals","tigers",6,2352,22558,2
"14443","SwK6YHVEGba",18,"Animals","wolfs",9,3416,30742,2
"14444","SwK6YHVEGba",18,"Animals","zebras",16,14896,72964,2
"14445","SwK6YHVEGba",19,"Fruits","apple",1,6159,6159,2
"14446","SwK6YHVEGba",19,"Fruits","banna",6,1840,32470,2
"14447","SwK6YHVEGba",19,"Fruits","blackberry",9,4159,47180,2
"14448","SwK6YHVEGba",19,"Fruits","blueberry",7,4176,36646,2
"14449","SwK6YHVEGba",19,"Fruits","coconut",14,4440,78971,2
"14450","SwK6YHVEGba",19,"Fruits","dragonfruit",12,10232,64916,2
"14451","SwK6YHVEGba",19,"Fruits","jackfruit",3,6463,24486,2
"14452","SwK6YHVEGba",19,"Fruits","kiwi",5,2833,30630,2
"14453","SwK6YHVEGba",19,"Fruits","lemon",10,5721,52901,2
"14454","SwK6YHVEGba",19,"Fruits","lime",11,1783,54684,2
"14455","SwK6YHVEGba",19,"Fruits","melon",15,7623,86594,2
"14456","SwK6YHVEGba",19,"Fruits","orange",4,3311,27797,2
"14457","SwK6YHVEGba",19,"Fruits","pineapple",2,11864,18023,2
"14458","SwK6YHVEGba",19,"Fruits","rasberry",8,6375,43021,2
"14459","SwK6YHVEGba",19,"Fruits","strawberry",13,9615,74531,2
"14460","SwK6YHVEGba",20,"Countries","argentina",13,5448,56165,2
"14461","SwK6YHVEGba",20,"Countries","austria",5,5375,27535,2
"14462","SwK6YHVEGba",20,"Countries","canada",11,4951,49261,2
"14463","SwK6YHVEGba",20,"Countries","china",18,2880,80100,2
"14464","SwK6YHVEGba",20,"Countries","denmark",14,7776,63941,2
"14465","SwK6YHVEGba",20,"Countries","france",2,3071,8079,2
"14466","SwK6YHVEGba",20,"Countries","germany",1,5008,5008,2
"14467","SwK6YHVEGba",20,"Countries","hungry",6,3175,30710,2
"14468","SwK6YHVEGba",20,"Countries","ireland",9,5016,40638,2
"14469","SwK6YHVEGba",20,"Countries","japan",19,3640,83740,2
"14470","SwK6YHVEGba",20,"Countries","korea",20,3207,86947,2
"14471","SwK6YHVEGba",20,"Countries","mexico",10,3672,44310,2
"14472","SwK6YHVEGba",20,"Countries","poland",15,5639,69580,2
"14473","SwK6YHVEGba",20,"Countries","portugal",3,11544,19623,2
"14474","SwK6YHVEGba",20,"Countries","russia",17,2384,77220,2
"14475","SwK6YHVEGba",20,"Countries","spain",4,2537,22160,2
"14476","SwK6YHVEGba",20,"Countries","turkey",7,2944,33654,2
"14477","SwK6YHVEGba",20,"Countries","ukraine",16,5256,74836,2
"14478","SwK6YHVEGba",20,"Countries","usa",12,1456,50717,2
"14479","SwK6YHVEGba",20,"Countries","whale",8,1968,35622,2
"14480","SwK6YHVEGba",21,"Sporting Games",NA,2,5007,12399,1
"14481","SwK6YHVEGba",21,"Sporting Games","baseball",1,7392,7392,1
"14482","SwK6YHVEGba",21,"Sporting Games","basketball",3,4216,16615,1
"14483","SwK6YHVEGba",21,"Sporting Games","boxing",5,3408,23559,1
"14484","SwK6YHVEGba",21,"Sporting Games","cricket",17,4839,74924,1
"14485","SwK6YHVEGba",21,"Sporting Games","fieldhockey",18,7096,82020,1
"14486","SwK6YHVEGba",21,"Sporting Games","football",9,4024,37414,1
"14487","SwK6YHVEGba",21,"Sporting Games","golf",11,2001,41822,1
"14488","SwK6YHVEGba",21,"Sporting Games","gymnastics",13,7655,52893,1
"14489","SwK6YHVEGba",21,"Sporting Games","hockey",4,3536,20151,1
"14490","SwK6YHVEGba",21,"Sporting Games","horseracing",7,5711,30806,1
"14491","SwK6YHVEGba",21,"Sporting Games","lacrosse",14,2856,55749,1
"14492","SwK6YHVEGba",21,"Sporting Games","pingpong",15,10016,65765,1
"14493","SwK6YHVEGba",21,"Sporting Games","rugby",16,4320,70085,1
"14494","SwK6YHVEGba",21,"Sporting Games","soccer",8,2584,33390,1
"14495","SwK6YHVEGba",21,"Sporting Games","swimming",12,3416,45238,1
"14496","SwK6YHVEGba",21,"Sporting Games","tennis",10,2407,39821,1
"14497","SwK6YHVEGba",21,"Sporting Games","ufc",6,1536,25095,1
"14498","SwK6YHVEGba",23,"Methods of Transportation","boat",11,6400,41126,2
"14499","SwK6YHVEGba",23,"Methods of Transportation","bus",2,1919,7127,2
"14500","SwK6YHVEGba",23,"Methods of Transportation","bus",7,4040,20271,2
"14501","SwK6YHVEGba",23,"Methods of Transportation","cab",3,2185,9312,2
"14502","SwK6YHVEGba",23,"Methods of Transportation","car",9,2184,28103,2
"14503","SwK6YHVEGba",23,"Methods of Transportation","lyft",5,2088,13264,2
"14504","SwK6YHVEGba",23,"Methods of Transportation","monorail",13,5615,52261,2
"14505","SwK6YHVEGba",23,"Methods of Transportation","motorcycle",12,5520,46646,2
"14506","SwK6YHVEGba",23,"Methods of Transportation","plane",10,6623,34726,2
"14507","SwK6YHVEGba",23,"Methods of Transportation","speedway",14,13296,65557,2
"14508","SwK6YHVEGba",23,"Methods of Transportation","subway",8,5648,25919,2
"14509","SwK6YHVEGba",23,"Methods of Transportation","taxi",6,2967,16231,2
"14510","SwK6YHVEGba",23,"Methods of Transportation","train",1,5208,5208,2
"14511","SwK6YHVEGba",23,"Methods of Transportation","uber",4,1864,11176,2
"14512","SxLi4TSBWZj",1,"Vegetables","cabbage",4,2952,40750,1
"14513","SxLi4TSBWZj",1,"Vegetables","carrot",1,26407,26407,1
"14514","SxLi4TSBWZj",1,"Vegetables","celery",5,4000,44750,1
"14515","SxLi4TSBWZj",1,"Vegetables","cucomber",2,5559,31966,1
"14516","SxLi4TSBWZj",1,"Vegetables","eggplant",10,11655,84828,1
"14517","SxLi4TSBWZj",1,"Vegetables","lettuce",8,8016,69477,1
"14518","SxLi4TSBWZj",1,"Vegetables","pepper",7,3984,61461,1
"14519","SxLi4TSBWZj",1,"Vegetables","spinach",9,3696,73173,1
"14520","SxLi4TSBWZj",1,"Vegetables","tomato",6,12727,57477,1
"14521","SxLi4TSBWZj",1,"Vegetables","zucchini",3,5832,37798,1
"14522","SxLi4TSBWZj",2,"Pieces of Furniture","bed",1,5151,5151,1
"14523","SxLi4TSBWZj",2,"Pieces of Furniture","chair",3,6168,14727,1
"14524","SxLi4TSBWZj",2,"Pieces of Furniture","couch",7,8592,40894,1
"14525","SxLi4TSBWZj",2,"Pieces of Furniture","counter",4,4328,19055,1
"14526","SxLi4TSBWZj",2,"Pieces of Furniture","desk",2,3408,8559,1
"14527","SxLi4TSBWZj",2,"Pieces of Furniture","drawers",5,6559,25614,1
"14528","SxLi4TSBWZj",2,"Pieces of Furniture","otamin",6,6688,32302,1
"14529","SxLi4TSBWZj",2,"Pieces of Furniture","table",8,35310,76204,1
"14530","SxLi4TSBWZj",3,"Clothing Articles","bra",7,4103,26438,1
"14531","SxLi4TSBWZj",3,"Clothing Articles","jacket",5,2584,18311,1
"14532","SxLi4TSBWZj",3,"Clothing Articles","jeans",6,4024,22335,1
"14533","SxLi4TSBWZj",3,"Clothing Articles","leggings",11,2576,46158,1
"14534","SxLi4TSBWZj",3,"Clothing Articles","pants",2,3608,7831,1
"14535","SxLi4TSBWZj",3,"Clothing Articles","shirt",1,4223,4223,1
"14536","SxLi4TSBWZj",3,"Clothing Articles","snowpants",13,35615,84708,1
"14537","SxLi4TSBWZj",3,"Clothing Articles","socks",8,2624,29062,1
"14538","SxLi4TSBWZj",3,"Clothing Articles","sweatpants",10,8928,43582,1
"14539","SxLi4TSBWZj",3,"Clothing Articles","sweatshirt",3,3648,11479,1
"14540","SxLi4TSBWZj",3,"Clothing Articles","tanktop",12,2935,49093,1
"14541","SxLi4TSBWZj",3,"Clothing Articles","underwear",9,5592,34654,1
"14542","SxLi4TSBWZj",3,"Clothing Articles","vest",4,4248,15727,1
"14543","SxLi4TSBWZj",4,"Cities","boston",2,2536,7414,1
"14544","SxLi4TSBWZj",4,"Cities","m,iami",9,7743,76299,1
"14545","SxLi4TSBWZj",4,"Cities","madison",8,25159,68556,1
"14546","SxLi4TSBWZj",4,"Cities","manhatten",3,5680,13094,1
"14547","SxLi4TSBWZj",4,"Cities","miami",10,2816,79115,1
"14548","SxLi4TSBWZj",4,"Cities","montreal",1,4878,4878,1
"14549","SxLi4TSBWZj",4,"Cities","pitsburhg",7,14152,43397,1
"14550","SxLi4TSBWZj",4,"Cities","syracuse",6,6000,29245,1
"14551","SxLi4TSBWZj",4,"Cities","toronto",4,6735,19829,1
"14552","SxLi4TSBWZj",4,"Cities","vancouver",5,3416,23245,1
"14553","SxLi4TSBWZj",5,"Countries","brazil",9,5024,45327,1
"14554","SxLi4TSBWZj",5,"Countries","canada",1,5840,5840,1
"14555","SxLi4TSBWZj",5,"Countries","congo",10,18039,63366,1
"14556","SxLi4TSBWZj",5,"Countries","costarica",8,12376,40303,1
"14557","SxLi4TSBWZj",5,"Countries","england",5,4280,21704,1
"14558","SxLi4TSBWZj",5,"Countries","france",6,2528,24232,1
"14559","SxLi4TSBWZj",5,"Countries","germany",12,10159,82205,1
"14560","SxLi4TSBWZj",5,"Countries","italy",7,3695,27927,1
"14561","SxLi4TSBWZj",5,"Countries","mexico",4,6704,17424,1
"14562","SxLi4TSBWZj",5,"Countries","poland",13,5360,87565,1
"14563","SxLi4TSBWZj",5,"Countries","southafrica",11,8680,72046,1
"14564","SxLi4TSBWZj",5,"Countries","states",3,2400,10720,1
"14565","SxLi4TSBWZj",5,"Countries","united",2,2480,8320,1
"14566","SxLi4TSBWZj",6,"Clothing Articles","bra",9,1576,39134,2
"14567","SxLi4TSBWZj",6,"Clothing Articles","jacket",4,7824,25719,2
"14568","SxLi4TSBWZj",6,"Clothing Articles","jeans",6,4647,32790,2
"14569","SxLi4TSBWZj",6,"Clothing Articles","leggings",11,2464,46414,2
"14570","SxLi4TSBWZj",6,"Clothing Articles","pamts",2,7768,14231,2
"14571","SxLi4TSBWZj",6,"Clothing Articles","shirt",1,6463,6463,2
"14572","SxLi4TSBWZj",6,"Clothing Articles","socks",8,2304,37558,2
"14573","SxLi4TSBWZj",6,"Clothing Articles","sweatshirt",3,3664,17895,2
"14574","SxLi4TSBWZj",6,"Clothing Articles","tanktop",10,4816,43950,2
"14575","SxLi4TSBWZj",6,"Clothing Articles","underwears",7,2464,35254,2
"14576","SxLi4TSBWZj",6,"Clothing Articles","vest",5,2424,28143,2
"14577","SxLi4TSBWZj",7,"Pieces of Furniture","bed",3,1408,7903,2
"14578","SxLi4TSBWZj",7,"Pieces of Furniture","chair",2,1712,6495,2
"14579","SxLi4TSBWZj",7,"Pieces of Furniture","couch",6,5432,19334,2
"14580","SxLi4TSBWZj",7,"Pieces of Furniture","counter",4,2352,10255,2
"14581","SxLi4TSBWZj",7,"Pieces of Furniture","desk",1,4783,4783,2
"14582","SxLi4TSBWZj",7,"Pieces of Furniture","otamin",7,3312,22646,2
"14583","SxLi4TSBWZj",7,"Pieces of Furniture","table",5,3647,13902,2
"14584","SxLi4TSBWZj",8,"Vegetables","cabbage",7,6776,35853,2
