"","id","game","category","itemnum","item","RT","RTstart"
"3860","SZtLScq9NYb",14,"Countries",2,"america",2984,6462
"3861","SZtLScq9NYb",14,"Countries",3,"southkorea",4872,11334
"3862","SZtLScq9NYb",14,"Countries",4,"northkorea",4296,15630
"3863","SZtLScq9NYb",14,"Countries",5,"russia",5982,21612
"3864","SZtLScq9NYb",14,"Countries",6,"england",5825,27437
"3865","SZtLScq9NYb",14,"Countries",7,"australia",5280,32717
"3866","SZtLScq9NYb",14,"Countries",8,"tailand",5239,37956
"3867","SZtLScq9NYb",14,"Countries",9,"japan",2440,40396
"3868","SZtLScq9NYb",14,"Countries",10,"ieireland",20384,60780
"3869","SZtLScq9NYb",14,"Countries",11,"germany",3199,63979
"3870","SZtLScq9NYb",14,"Countries",12,"mexxico",13207,77186
"3871","SZtLScq9NYb",15,"Fruits",1,"apple",13127,13127
"3872","SZtLScq9NYb",15,"Fruits",2,"banna",2944,16071
"3873","SZtLScq9NYb",15,"Fruits",3,"vlueberry",7951,24022
"3874","SZtLScq9NYb",15,"Fruits",4,"strawberry",4432,28454
"3875","SZtLScq9NYb",15,"Fruits",5,"raspberry",4776,33230
"3876","SZtLScq9NYb",15,"Fruits",6,"blackberry",4472,37702
"3877","SZtLScq9NYb",15,"Fruits",7,"pomegranate",6080,43782
"3878","SZtLScq9NYb",15,"Fruits",8,"litchi",3944,47726
"3879","SZtLScq9NYb",15,"Fruits",9,"lychee",2640,50366
"3880","SZtLScq9NYb",15,"Fruits",10,"waxapple",5551,55917
"3881","SZtLScq9NYb",15,"Fruits",11,"papaya",2591,58508
"3882","SZtLScq9NYb",15,"Fruits",12,"hamimelon",4289,62797
"3883","SZtLScq9NYb",15,"Fruits",13,"mukmelon",3728,66525
"3884","SZtLScq9NYb",15,"Fruits",14,"salak",2144,68669
"3885","SZtLScq9NYb",15,"Fruits",15,"mango",3688,72357
"3886","SZtLScq9NYb",15,"Fruits",16,"pitaya",2856,75213
"3887","SZtLScq9NYb",15,"Fruits",17,"longan",5807,81020
"3888","SZtLScq9NYb",15,"Fruits",18,"betelnut",4416,85436
"3889","SZtLScq9NYb",16,"Animals",1,"sheep",4391,4391
"3890","SZtLScq9NYb",16,"Animals",2,"goat",4592,8983
"3891","SZtLScq9NYb",16,"Animals",3,"goose",1752,10735
"3892","SZtLScq9NYb",16,"Animals",4,"duck",1959,12694
"3893","SZtLScq9NYb",16,"Animals",5,"wolf",1431,14125
"3894","SZtLScq9NYb",16,"Animals",6,"elephant",2544,16669
"3895","SZtLScq9NYb",16,"Animals",7,"dog",5569,22238
"3896","SZtLScq9NYb",16,"Animals",8,"cat",1336,23574
"3897","SZtLScq9NYb",16,"Animals",9,"mice",7880,31454
"3898","SZtLScq9NYb",16,"Animals",10,"bird",4104,35558
"3899","SZtLScq9NYb",16,"Animals",11,"redbird",2904,38462
"3900","SZtLScq9NYb",16,"Animals",12,"chicken",14111,52573
"3901","SZtLScq9NYb",16,"Animals",13,"eager",6376,58949
"3902","SZtLScq9NYb",16,"Animals",14,"giraggle",12456,71405
"3903","SZtLScq9NYb",17,"Methods of Transportation",1,"train",6431,6431
"3904","SZtLScq9NYb",17,"Methods of Transportation",2,"plane",4504,10935
"3905","SZtLScq9NYb",17,"Methods of Transportation",3,"car",5247,16182
"3906","SZtLScq9NYb",17,"Methods of Transportation",4,"hightrain",5879,22061
"3907","SZtLScq9NYb",17,"Methods of Transportation",5,"ship",8856,30917
"3908","SZtLScq9NYb",17,"Methods of Transportation",6,"airline",4768,35685
"3909","SZtLScq9NYb",17,"Methods of Transportation",7,"bike",4279,39964
"3910","SZtLScq9NYb",17,"Methods of Transportation",8,"motobike",4409,44373
"3911","SZtLScq9NYb",17,"Methods of Transportation",9,"underground",6279,50652
"3912","SZtLScq9NYb",17,"Methods of Transportation",10,"eveltora",10807,61459
"3913","SZtLScq9NYb",18,"Fruits",1,"apple",4297,4297
"3914","SZtLScq9NYb",18,"Fruits",2,"banna",1520,5817
"3915","SZtLScq9NYb",18,"Fruits",3,"blueberry",5136,10953
"3916","SZtLScq9NYb",18,"Fruits",4,"strawberry",4847,15800
"3917","SZtLScq9NYb",18,"Fruits",5,"watermelon",2487,18287
"3918","SZtLScq9NYb",18,"Fruits",6,"mango",5721,24008
"3919","SZtLScq9NYb",18,"Fruits",7,"apple",15255,39263
"3920","SZtLScq9NYb",18,"Fruits",8,"plum",4864,44127
"3921","SZtLScq9NYb",18,"Fruits",9,"grape",3288,47415
"3922","SZtLScq9NYb",18,"Fruits",10,"eggfruit",5120,52535
"3923","SZtLScq9NYb",18,"Fruits",11,"cherrry",4471,57006
"3924","SZtLScq9NYb",18,"Fruits",12,"pineapple",5185,62191
"3925","SZtLScq9NYb",18,"Fruits",13,"cherrytomato",11663,73854
"3926","SZtLScq9NYb",18,"Fruits",14,"kiwfruit",7023,80877
"3927","SZtLScq9NYb",18,"Fruits",15,"pear",2809,83686
"3928","SZtLScq9NYb",18,"Fruits",16,"wampee",5016,88702
"3929","SZtLScq9NYb",19,"Countries",1,"china",4185,4185
"3930","SZtLScq9NYb",19,"Countries",2,"american",2679,6864
"3931","SZtLScq9NYb",19,"Countries",3,"northkorea",3920,10784
"3932","SZtLScq9NYb",19,"Countries",4,"southkorea",3144,13928
"3933","SZtLScq9NYb",19,"Countries",5,"russhia",3528,17456
"3934","SZtLScq9NYb",19,"Countries",6,"australia",4792,22248
"3935","SZtLScq9NYb",19,"Countries",7,"england",4504,26752
"3936","SZtLScq9NYb",19,"Countries",8,"genermany",3950,30702
"3937","SZtLScq9NYb",19,"Countries",9,"poland",3865,34567
"3938","SZtLScq9NYb",19,"Countries",10,"tailand",7480,42047
"3939","SZtLScq9NYb",19,"Countries",11,"japan",2455,44502
"3940","SZtLScq9NYb",19,"Countries",12,"kastaks",6617,51119
"3941","SZtLScq9NYb",20,"Cities",1,"guangzhou",4815,4815
"3942","SZtLScq9NYb",20,"Cities",2,"beijing",1919,6734
"3943","SZtLScq9NYb",20,"Cities",3,"shanghai",2921,9655
"3944","SZtLScq9NYb",20,"Cities",4,"shenzhen",2224,11879
"3945","SZtLScq9NYb",20,"Cities",5,"newyork",3694,15573
"3946","SZtLScq9NYb",20,"Cities",6,"sydeny",3561,19134
"3947","SZtLScq9NYb",20,"Cities",7,"losangle",5342,24476
"3948","SZtLScq9NYb",20,"Cities",8,"ningxia",7545,32021
"3949","SZtLScq9NYb",20,"Cities",9,"xiamen",4031,36052
"3950","SZtLScq9NYb",20,"Cities",10,"sourl",4561,40613
"3951","SZtLScq9NYb",20,"Cities",11,"boston",3936,44549
"3952","SZtLScq9NYb",20,"Cities",12,"alstali",10087,54636
"3953","SZtLScq9NYb",20,"Cities",13,"paris",8720,63356
"3954","SZtLScq9NYb",21,"Units of measurement",1,"kilograme",20711,20711
"3955","SZtLScq9NYb",21,"Units of measurement",2,"miles",2192,22903
"3956","SZtLScq9NYb",21,"Units of measurement",3,"kilomlies",3504,26407
"3957","SZtLScq9NYb",21,"Units of measurement",4,"gram",25855,52262
"3958","SZtLScq9NYb",21,"Units of measurement",5,"centgram",2944,55206
"3959","SZtLScq9NYb",21,"Units of measurement",6,"milligram",2471,57677
"3960","SZtLScq9NYb",21,"Units of measurement",7,"meticton",7921,65598
"3961","SZtLScq9NYb",21,"Units of measurement",8,"longton",2055,67653
"3962","SZtLScq9NYb",21,"Units of measurement",9,"shortton",2544,70197
"3963","SZtLScq9NYb",21,"Units of measurement",10,"poundton",3847,74044
"3964","SZtLScq9NYb",21,"Units of measurement",11,"ounce",2001,76045
"3965","SZtLScq9NYb",21,"Units of measurement",12,"meter",3128,79173
"3966","SZtLScq9NYb",21,"Units of measurement",13,"militer",3288,82461
"3967","SZtLScq9NYb",21,"Units of measurement",14,"yard",5008,87469
"3968","SZtLScq9NYb",21,"Units of measurement",15,"foot",2150,89619
"3969","SZtLScq9NYb",22,"Methods of Transportation",1,"bike",3416,3416
"3970","SZtLScq9NYb",22,"Methods of Transportation",2,"plane",2080,5496
"3971","SZtLScq9NYb",22,"Methods of Transportation",3,"airline",2688,8184
"3972","SZtLScq9NYb",22,"Methods of Transportation",4,"underground",10079,18263
"3973","SZtLScq9NYb",22,"Methods of Transportation",5,"trafficcar",8063,26326
"3974","SZtLScq9NYb",22,"Methods of Transportation",6,"bus",1815,28141
"3975","SZtLScq9NYb",22,"Methods of Transportation",7,"car",4850,32991
"3976","SZtLScq9NYb",22,"Methods of Transportation",8,"walk",1576,34567
"3977","SZtLScq9NYb",22,"Methods of Transportation",9,"train",2855,37422
"3978","SZtLScq9NYb",22,"Methods of Transportation",10,"hightrain",2960,40382
"3979","SZtLScq9NYb",22,"Methods of Transportation",11,"ship",1480,41862
"3980","SZtLScq9NYb",23,"Animals",1,"sheep",3526,3526
"3981","SZtLScq9NYb",23,"Animals",2,"goose",3992,7518
"3982","SZtLScq9NYb",23,"Animals",3,"bird",2560,10078
"3983","SZtLScq9NYb",23,"Animals",4,"redbird",2664,12742
"3984","SZtLScq9NYb",23,"Animals",5,"blackbird",4016,16758
"3985","SZtLScq9NYb",23,"Animals",6,"grriagh",5046,21804
"3986","SZtLScq9NYb",23,"Animals",7,"elephant",3609,25413
"3987","SZtLScq9NYb",23,"Animals",8,"monkry",3896,29309
"3988","SZtLScq9NYb",23,"Animals",9,"kiwi",5735,35044
"3989","SZtLScq9NYb",23,"Animals",10,"moose",7815,42859
"3990","SZtLScq9NYb",23,"Animals",11,"duck",3169,46028
"3991","SZtLScq9NYb",23,"Animals",12,"wolf",1528,47556
"3992","SZtLScq9NYb",23,"Animals",13,"chicken",7032,54588
"3993","SZtLScq9NYb",23,"Animals",14,"pig",2248,56836
"3994","SZtLScq9NYb",23,"Animals",15,"cow",1864,58700
"3995","SZtLScq9NYb",23,"Animals",16,"goat",4672,63372
"3996","SZtLScq9NYb",23,"Animals",17,"fish",3680,67052
"3997","SZtLScq9NYb",23,"Animals",18,"shark",3095,70147
"3998","SZtLScq9NYb",23,"Animals",19,"pegmen",5096,75243
"3999","SZtLScq9NYb",23,"Animals",20,"eager",8504,83747
"4000","SZtLScq9NYb",24,"Methods of Transportation",1,"bike",2856,2856
"4001","SZtLScq9NYb",24,"Methods of Transportation",2,"plane",5656,8512
"4002","SZtLScq9NYb",24,"Methods of Transportation",3,"airline",2719,11231
"4003","SZtLScq9NYb",24,"Methods of Transportation",4,"train",4536,15767
"4004","SZtLScq9NYb",24,"Methods of Transportation",5,"hightrain",4896,20663
"4005","SZtLScq9NYb",24,"Methods of Transportation",6,"ship",7744,28407
"4006","SZtLScq9NYb",24,"Methods of Transportation",7,"car",3896,32303
"4007","SZtLScq9NYb",24,"Methods of Transportation",8,"bus",2088,34391
"4008","SZtLScq9NYb",24,"Methods of Transportation",9,"bike",3639,38030
"4009","SZtLScq9NYb",24,"Methods of Transportation",10,"motobike",2297,40327
"4010","SZtLScq9NYb",24,"Methods of Transportation",11,"walking",12839,53166
"4011","S26YLaxGlW3",1,"Pieces of Furniture",1,"table",7176,7176
"4012","S26YLaxGlW3",1,"Pieces of Furniture",2,"couch",3096,10272
"4013","S26YLaxGlW3",1,"Pieces of Furniture",3,"nightstand",10567,20839
"4014","S26YLaxGlW3",1,"Pieces of Furniture",4,"bed",16727,37566
"4015","S26YLaxGlW3",1,"Pieces of Furniture",5,"desk",8384,45950
"4016","S26YLaxGlW3",1,"Pieces of Furniture",6,"chair",8367,54317
"4017","S26YLaxGlW3",1,"Pieces of Furniture",7,"sofa",6016,60333
"4018","S26YLaxGlW3",1,"Pieces of Furniture",8,"counter",16575,76908
"4019","S26YLaxGlW3",2,"Clothing Articles",1,"shirt",5837,5837
"4020","S26YLaxGlW3",2,"Clothing Articles",2,"sweatshir",3784,9621
"4021","S26YLaxGlW3",2,"Clothing Articles",3,"pants",5575,15196
"4022","S26YLaxGlW3",2,"Clothing Articles",4,"underwear",4592,19788
"4023","S26YLaxGlW3",2,"Clothing Articles",5,"bra",2208,21996
"4024","S26YLaxGlW3",2,"Clothing Articles",6,"socks",2232,24228
"4025","S26YLaxGlW3",2,"Clothing Articles",7,"shoes",2216,26444
"4026","S26YLaxGlW3",2,"Clothing Articles",8,"sweatpants",8671,35115
"4027","S26YLaxGlW3",2,"Clothing Articles",9,"coat",5528,40643
"4028","S26YLaxGlW3",2,"Clothing Articles",10,"gloves",4136,44779
"4029","S26YLaxGlW3",2,"Clothing Articles",11,"scarf",5472,50251
"4030","S26YLaxGlW3",2,"Clothing Articles",12,"dress",3696,53947
"4031","S26YLaxGlW3",2,"Clothing Articles",13,"leggings",12943,66890
"4032","S26YLaxGlW3",2,"Clothing Articles",14,"tights",7895,74785
"4033","S26YLaxGlW3",2,"Clothing Articles",15,"boots",4560,79345
"4034","S26YLaxGlW3",2,"Clothing Articles",16,"tanktop",6168,85513
"4035","S26YLaxGlW3",3,"Cities",1,"boston",5479,5479
"4036","S26YLaxGlW3",3,"Cities",2,"phillidelphia",11536,17015
"4037","S26YLaxGlW3",3,"Cities",3,"sandiego",9208,26223
"4038","S26YLaxGlW3",3,"Cities",4,"syracuse",4128,30351
"4039","S26YLaxGlW3",3,"Cities",5,"newyork",4615,34966
"4040","S26YLaxGlW3",3,"Cities",6,"albany",3784,38750
"4041","S26YLaxGlW3",3,"Cities",7,"kansascity",16431,55181
"4042","S26YLaxGlW3",3,"Cities",8,"losangeles",12160,67341
"4043","S26YLaxGlW3",3,"Cities",9,"killington",19103,86444
"4044","S26YLaxGlW3",4,"Countries",1,"u.s.",6512,6512
"4045","S26YLaxGlW3",4,"Countries",2,"argentina",10623,17135
"4046","S26YLaxGlW3",4,"Countries",3,"france",3272,20407
"4047","S26YLaxGlW3",4,"Countries",4,"holland",5912,26319
"4048","S26YLaxGlW3",4,"Countries",5,"netherlands",4848,31167
"4049","S26YLaxGlW3",4,"Countries",6,"newzealand",5015,36182
"4050","S26YLaxGlW3",4,"Countries",7,"spain",8968,45150
"4051","S26YLaxGlW3",4,"Countries",8,"austria",3272,48422
"4052","S26YLaxGlW3",4,"Countries",9,"australia",4279,52701
"4053","S26YLaxGlW3",4,"Countries",10,"japan",15296,67997
"4054","S26YLaxGlW3",4,"Countries",11,"china",1863,69860
"4055","S26YLaxGlW3",4,"Countries",12,"russia",5800,75660
"4056","S26YLaxGlW3",4,"Countries",13,"ukraine",3816,79476
"4057","S26YLaxGlW3",5,"Fruits",1,"tomatoe",17367,17367
"4058","S26YLaxGlW3",5,"Fruits",2,"strawberry",5504,22871
"4059","S26YLaxGlW3",5,"Fruits",3,"watermelon",11239,34110
"4060","S26YLaxGlW3",5,"Fruits",4,"melon",5344,39454
"4061","S26YLaxGlW3",5,"Fruits",5,"pear",33957,73411
"4062","S26YLaxGlW3",5,"Fruits",6,"apple",2993,76404
"4063","S26YLaxGlW3",5,"Fruits",7,"berry",8487,84891
"4064","S26YLaxGlW3",6,"Cities",1,"boston",8823,8823
"4065","S26YLaxGlW3",6,"Cities",2,"phillidelphia",4776,13599
"4066","S26YLaxGlW3",6,"Cities",3,"losangeles",5800,19399
"4067","S26YLaxGlW3",6,"Cities",4,"sandiego",5870,25269
"4068","S26YLaxGlW3",6,"Cities",5,"syracuse",2489,27758
"4069","S26YLaxGlW3",6,"Cities",6,"albany",2336,30094
"4070","S26YLaxGlW3",6,"Cities",7,"newyork",3568,33662
"4071","S26YLaxGlW3",6,"Cities",8,"buffalo",4368,38030
"4072","S26YLaxGlW3",6,"Cities",9,"paris",9055,47085
"4073","S26YLaxGlW3",6,"Cities",10,"strasbourg",4448,51533
"4074","S26YLaxGlW3",6,"Cities",11,"d.c.",33510,85043
"4075","S26YLaxGlW3",7,"Clothing Articles",1,"pants",4351,4351
"4076","S26YLaxGlW3",7,"Clothing Articles",2,"shirt",2384,6735
"4077","S26YLaxGlW3",7,"Clothing Articles",3,"underwear",3064,9799
"4078","S26YLaxGlW3",7,"Clothing Articles",4,"bra",1752,11551
"4079","S26YLaxGlW3",7,"Clothing Articles",5,"shoes",2344,13895
"4080","S26YLaxGlW3",7,"Clothing Articles",6,"socks",3047,16942
"4081","S26YLaxGlW3",7,"Clothing Articles",7,"leggings",4264,21206
"4082","S26YLaxGlW3",7,"Clothing Articles",8,"sweatpants",3640,24846
"4083","S26YLaxGlW3",7,"Clothing Articles",9,"dress",3824,28670
"4084","S26YLaxGlW3",7,"Clothing Articles",10,"skirt",2968,31638
"4085","S26YLaxGlW3",8,"Pieces of Furniture",1,"table",8176,8176
"4086","S26YLaxGlW3",8,"Pieces of Furniture",2,"couch",2624,10800
"4087","S26YLaxGlW3",8,"Pieces of Furniture",3,"sofa",3120,13920
"4088","S26YLaxGlW3",8,"Pieces of Furniture",4,"bed",3071,16991
"4089","S26YLaxGlW3",8,"Pieces of Furniture",5,"nightstand",9576,26567
"4090","S26YLaxGlW3",8,"Pieces of Furniture",6,"ottoman",45526,72093
"4091","S26YLaxGlW3",9,"Animals",1,"dog",3616,3616
"4092","S26YLaxGlW3",9,"Animals",2,"cat",3064,6680
"4093","S26YLaxGlW3",9,"Animals",3,"frog",2352,9032
"4094","S26YLaxGlW3",9,"Animals",4,"bird",2392,11424
"4095","S26YLaxGlW3",9,"Animals",5,"pig",5783,17207
"4096","S26YLaxGlW3",9,"Animals",6,"cow",1400,18607
"4097","S26YLaxGlW3",9,"Animals",7,"horse",1960,20567
"4098","S26YLaxGlW3",9,"Animals",8,"mouse",6736,27303
"4099","S26YLaxGlW3",9,"Animals",9,"rat",2112,29415
"4100","S26YLaxGlW3",9,"Animals",10,"duck",6095,35510
"4101","S26YLaxGlW3",9,"Animals",11,"goose",4488,39998
"4102","S26YLaxGlW3",9,"Animals",12,"bug",5792,45790
"4103","S26YLaxGlW3",9,"Animals",13,"parrot",9367,55157
"4104","S26YLaxGlW3",9,"Animals",14,"monkey",5464,60621
"4105","S26YLaxGlW3",9,"Animals",15,"worm",25607,86228
"4106","S26YLaxGlW3",10,"Fruits",1,"banana",6593,6593
"4107","S26YLaxGlW3",10,"Fruits",2,"apple",2383,8976
"4108","S26YLaxGlW3",10,"Fruits",3,"orange",2712,11688
"4109","S26YLaxGlW3",10,"Fruits",4,"pear",3287,14975
"4110","S26YLaxGlW3",10,"Fruits",5,"avocado",3160,18135
"4111","S26YLaxGlW3",10,"Fruits",6,"berries",40486,58621
"4112","S26YLaxGlW3",10,"Fruits",7,"blueberry",7536,66157
"4113","S26YLaxGlW3",10,"Fruits",8,"tangerine",5007,71164
"4114","S26YLaxGlW3",11,"Countries",1,"argentina",5720,5720
"4115","S26YLaxGlW3",11,"Countries",2,"israel",3640,9360
"4116","S26YLaxGlW3",11,"Countries",3,"france",10631,19991
"4117","S26YLaxGlW3",11,"Countries",4,"spain",2200,22191
"4118","S26YLaxGlW3",11,"Countries",5,"bnrazil",58733,80924
"4119","S26YLaxGlW3",12,"Animals",1,"dog",3437,3437
"4120","S26YLaxGlW3",12,"Animals",2,"cat",1296,4733
"4121","S26YLaxGlW3",12,"Animals",3,"bird",2049,6782
"4122","S26YLaxGlW3",12,"Animals",4,"fish",5246,12028
"4123","S26YLaxGlW3",12,"Animals",5,"bug",3640,15668
"4124","S26YLaxGlW3",12,"Animals",6,"pig",2783,18451
"4125","S26YLaxGlW3",12,"Animals",7,"cow",1417,19868
"4126","S26YLaxGlW3",12,"Animals",8,"horse",2096,21964
"4127","S26YLaxGlW3",12,"Animals",9,"duck",1768,23732
"4128","S26YLaxGlW3",12,"Animals",10,"goose",1792,25524
"4129","S26YLaxGlW3",12,"Animals",11,"crab",25214,50738
"4130","S26YLaxGlW3",12,"Animals",12,"oyster",3864,54602
"4131","S26YLaxGlW3",13,"Methods of Transportation",1,"bus",12568,12568
"4132","S26YLaxGlW3",13,"Methods of Transportation",2,"train",10647,23215
"4133","S26YLaxGlW3",13,"Methods of Transportation",3,"plane",5608,28823
"4134","S26YLaxGlW3",13,"Methods of Transportation",4,"wak",18175,46998
"4135","S26YLaxGlW3",13,"Methods of Transportation",5,"walk\",3119,50117
"4136","S26YLaxGlW3",13,"Methods of Transportation",6,"boat",5544,55661
"4137","S26YLaxGlW3",14,"Units of measurement",1,"inches",7873,7873
"4138","S26YLaxGlW3",14,"Units of measurement",2,"meter",2398,10271
"4139","S26YLaxGlW3",14,"Units of measurement",3,"foot",1760,12031
"4140","S26YLaxGlW3",14,"Units of measurement",4,"mile",1632,13663
"4141","S26YLaxGlW3",14,"Units of measurement",5,"liter",5472,19135
"4142","S26YLaxGlW3",14,"Units of measurement",6,"mole",9095,28230
"4143","S26YLaxGlW3",15,"Sporting Games",1,"soccer",5775,5775
"4144","S26YLaxGlW3",15,"Sporting Games",2,"lacross",2257,8032
"4145","S26YLaxGlW3",15,"Sporting Games",3,"crew",4712,12744
"4146","S26YLaxGlW3",15,"Sporting Games",4,"trackl",7391,20135
"4147","S26YLaxGlW3",15,"Sporting Games",5,"tennis",50686,70821
"4148","S26YLaxGlW3",15,"Sporting Games",6,"picklebal",4960,75781
"4149","S26YLaxGlW3",15,"Sporting Games",7,"curling",7695,83476
"4150","S26YLaxGlW3",15,"Sporting Games",8,"hockey",4544,88020
"4151","S26YLaxGlW3",16,"Objects You Would Find in The Kitchen",1,"knife",4087,4087
"4152","S26YLaxGlW3",16,"Objects You Would Find in The Kitchen",2,"fork",2179,6266
"4153","S26YLaxGlW3",16,"Objects You Would Find in The Kitchen",3,"cofeemachine",4141,10407
"4154","S26YLaxGlW3",16,"Objects You Would Find in The Kitchen",4,"fridge",3320,13727
"4155","S26YLaxGlW3",16,"Objects You Would Find in The Kitchen",5,"spoon",15655,29382
"4156","S26YLaxGlW3",16,"Objects You Would Find in The Kitchen",6,"stove",1960,31342
"4157","S26YLaxGlW3",16,"Objects You Would Find in The Kitchen",7,"pot",1672,33014
"4158","S26YLaxGlW3",16,"Objects You Would Find in The Kitchen",8,"table",6144,39158
"4159","S26YLaxGlW3",16,"Objects You Would Find in The Kitchen",9,"counter",4375,43533
"4160","S26YLaxGlW3",16,"Objects You Would Find in The Kitchen",10,"blender",2944,46477
"4161","S26YLaxGlW3",16,"Objects You Would Find in The Kitchen",11,"dishwasher",19815,66292
"4162","S26YLaxGlW3",16,"Objects You Would Find in The Kitchen",12,"bowl",8336,74628
"4163","S26YLaxGlW3",17,"Musical Instruments",1,"flute",8215,8215
"4164","S26YLaxGlW3",17,"Musical Instruments",2,"piano",2408,10623
"4165","S26YLaxGlW3",17,"Musical Instruments",3,"trumpet",2944,13567
"4166","S26YLaxGlW3",17,"Musical Instruments",4,"trombone",2208,15775
"4167","S26YLaxGlW3",17,"Musical Instruments",5,"clarinet",53469,69244
"4168","S26YLaxGlW3",17,"Musical Instruments",6,"guitar",9336,78580
"4169","S26YLaxGlW3",17,"Musical Instruments",7,"bass",1839,80419
"4170","S26YLaxGlW3",17,"Musical Instruments",8,"keyboard",6736,87155
"4171","S26YLaxGlW3",18,"Sporting Games",1,"soccer",6152,6152
"4172","S26YLaxGlW3",18,"Sporting Games",2,"footbal",3080,9232
"4173","S26YLaxGlW3",18,"Sporting Games",3,"hockey",68188,77420
"4174","S26YLaxGlW3",18,"Sporting Games",4,"lacrosse",8496,85916
"4175","S26YLaxGlW3",19,"Units of measurement",1,"foot",3592,3592
"4176","S26YLaxGlW3",19,"Units of measurement",2,"inch",1552,5144
"4177","S26YLaxGlW3",19,"Units of measurement",3,"meter",4552,9696
"4178","S26YLaxGlW3",19,"Units of measurement",4,"liter",1671,11367
"4179","S26YLaxGlW3",19,"Units of measurement",5,"mile",2584,13951
"4180","S26YLaxGlW3",19,"Units of measurement",6,"centimeter",15975,29926
"4181","S26YLaxGlW3",19,"Units of measurement",7,"kilometer",3624,33550
"4182","S26YLaxGlW3",19,"Units of measurement",8,"gram",2592,36142
"4183","S26YLaxGlW3",19,"Units of measurement",9,"pound",4320,40462
"4184","S26YLaxGlW3",19,"Units of measurement",10,"ounce",2312,42774
"4185","S26YLaxGlW3",20,"Methods of Transportation",1,"train",3696,3696
"4186","S26YLaxGlW3",20,"Methods of Transportation",2,"plan",1384,5080
"4187","S26YLaxGlW3",20,"Methods of Transportation",3,"plane",2816,7896
"4188","S26YLaxGlW3",20,"Methods of Transportation",4,"bus",3312,11208
"4189","S26YLaxGlW3",20,"Methods of Transportation",5,"boat",6471,17679
"4190","S26YLaxGlW3",20,"Methods of Transportation",6,"walk",5592,23271
"4191","S26YLaxGlW3",20,"Methods of Transportation",7,"car",2087,25358
"4192","S26YLaxGlW3",21,"Vegetables",1,"lettuce",7785,7785
"4193","S26YLaxGlW3",21,"Vegetables",2,"pepper",8335,16120
"4194","S26YLaxGlW3",21,"Vegetables",3,"brusselssprout",7695,23815
"4195","S26YLaxGlW3",21,"Vegetables",4,"cucmber",7160,30975
"4196","S26YLaxGlW3",22,"Musical Instruments",1,"flute",4335,4335
"4197","S26YLaxGlW3",22,"Musical Instruments",2,"guitar",2224,6559
"4198","S26YLaxGlW3",22,"Musical Instruments",3,"bass",1704,8263
"4199","S26YLaxGlW3",22,"Musical Instruments",4,"piano",1904,10167
"4200","S26YLaxGlW3",22,"Musical Instruments",5,"keyboard",2368,12535
"4201","S26YLaxGlW3",22,"Musical Instruments",6,"drum",4935,17470
"4202","S26YLaxGlW3",22,"Musical Instruments",7,"xylophone",4768,22238
"4203","S26YLaxGlW3",22,"Musical Instruments",8,"clarinet",6536,28774
"4204","S26YLaxGlW3",22,"Musical Instruments",9,"trumpet",4304,33078
"4205","S26YLaxGlW3",22,"Musical Instruments",10,"trombone",3095,36173
"4206","S26YLaxGlW3",22,"Musical Instruments",11,"oboe",8640,44813
"4207","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",1,"knife",7199,7199
"4208","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",2,"blender",2136,9335
"4209","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",3,"stove",1976,11311
"4210","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",4,"oven",1560,12871
"4211","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",5,"mixer",5232,18103
"4212","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",6,"fridge",6903,25006
"4213","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",7,"freezer",3944,28950
"4214","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",8,"spoon",3440,32390
"4215","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",9,"fork",2096,34486
"4216","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",10,"pan",4296,38782
"4217","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",11,"pot",1472,40254
"4218","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",12,"plate",1687,41941
"4219","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",13,"bowl",2080,44021
"4220","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",14,"tray",2528,46549
"4221","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",15,"table",7280,53829
"4222","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",16,"flour",4208,58037
"4223","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",17,"egg",1112,59149
"4224","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",18,"bread",5735,64884
"4225","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",19,"milk",1369,66253
"4226","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",20,"meat",5695,71948
"4227","S26YLaxGlW3",23,"Objects You Would Find in The Kitchen",21,"pantry",14167,86115
"4228","S26YLaxGlW3",24,"Musical Instruments",1,"flute",4423,4423
"4229","S26YLaxGlW3",24,"Musical Instruments",2,"guitar",3169,7592
"4230","S26YLaxGlW3",24,"Musical Instruments",3,"bass",1255,8847
