"","id","category","item","sp1","dist","range"
"3160","S26YLaxGlW3","Clothing Articles","socks",6,7,7
"3161","S26YLaxGlW3","Clothing Articles","leggings",13,-5,7
"3162","S26YLaxGlW3","Clothing Articles","sweatpants",8,4,7
"3163","S26YLaxGlW3","Cities","boston",1,1,6
"3164","S26YLaxGlW3","Cities","philadelphia",2,6,6
"3165","S26YLaxGlW3","Cities","losangeles",8,-5,6
"3166","S26YLaxGlW3","Cities","sandiego",3,1,6
"3167","S26YLaxGlW3","Cities","syracuse",4,2,6
"3168","S26YLaxGlW3","Cities","albany",6,-1,6
"3169","S26YLaxGlW3","Countries","argentina",2,1,4
"3170","S26YLaxGlW3","Countries","france",3,4,4
"3171","S26YLaxGlW3","Fruits","apple",6,-1,1
"3172","S26YLaxGlW3","Animals","dog",1,1,8
"3173","S26YLaxGlW3","Animals","cat",2,2,8
"3174","S26YLaxGlW3","Animals","bird",4,8,8
"3175","S26YLaxGlW3","Animals","bug",12,-7,8
"3176","S26YLaxGlW3","Animals","pig",5,1,8
"3177","S26YLaxGlW3","Animals","cow",6,1,8
"3178","S26YLaxGlW3","Animals","horse",7,3,8
"3179","S26YLaxGlW3","Animals","duck",10,1,8
"3180","S26YLaxGlW3","Methods of Transportation","train",2,1,5
"3181","S26YLaxGlW3","Methods of Transportation","plane",3,-2,5
"3182","S26YLaxGlW3","Methods of Transportation","bus",1,5,5
"3183","S26YLaxGlW3","Methods of Transportation","boat",6,-1,5
"3184","S26YLaxGlW3","Units of measurement","feet",3,-2,3
"3185","S26YLaxGlW3","Units of measurement","inch",1,1,3
"3186","S26YLaxGlW3","Units of measurement","meter",2,3,3
"3187","S26YLaxGlW3","Units of measurement","liter",5,-1,3
"3188","S26YLaxGlW3","Sporting Games","soccer",1,7,7
"3189","S26YLaxGlW3","Sporting Games","hockey",8,-6,7
"3190","S26YLaxGlW3","Objects You Would Find in The Kitchen","knife",1,9,9
"3191","S26YLaxGlW3","Objects You Would Find in The Kitchen","blender",10,-4,9
"3192","S26YLaxGlW3","Objects You Would Find in The Kitchen","stove",6,-2,9
"3193","S26YLaxGlW3","Objects You Would Find in The Kitchen","fridge",4,1,9
"3194","S26YLaxGlW3","Objects You Would Find in The Kitchen","spoon",5,-3,9
"3195","S26YLaxGlW3","Objects You Would Find in The Kitchen","fork",2,5,9
"3196","S26YLaxGlW3","Objects You Would Find in The Kitchen","pot",7,5,9
"3197","S26YLaxGlW3","Objects You Would Find in The Kitchen","bowl",12,-4,9
"3198","SWdj3PJGico","Vegetables","potato",5,-4,4
"3199","SWdj3PJGico","Vegetables","watermelon",1,3,4
"3200","SWdj3PJGico","Vegetables","zucchini",4,-1,4
"3201","SWdj3PJGico","Pieces of Furniture","couch",1,3,4
"3202","SWdj3PJGico","Pieces of Furniture","stool",4,-2,4
"3203","SWdj3PJGico","Pieces of Furniture","bed",2,3,4
"3204","SWdj3PJGico","Pieces of Furniture","desk",5,2,4
"3205","SWdj3PJGico","Pieces of Furniture","chair",7,-4,4
"3206","SWdj3PJGico","Pieces of Furniture","table",3,3,4
"3207","SWdj3PJGico","Clothing Articles","shirt",1,10,10
"3208","SWdj3PJGico","Clothing Articles","shorts",11,-2,10
"3209","SWdj3PJGico","Clothing Articles","socks",9,-4,10
"3210","SWdj3PJGico","Clothing Articles","shoes",5,1,10
"3211","SWdj3PJGico","Clothing Articles","underwear",6,1,10
"3212","SWdj3PJGico","Clothing Articles","undershirt",7,1,10
"3213","SWdj3PJGico","Clothing Articles","tanktop",8,-5,10
"3214","SWdj3PJGico","Clothing Articles","hoodie",3,-1,10
"3215","SWdj3PJGico","Clothing Articles","jacket",2,2,10
"3216","SWdj3PJGico","Clothing Articles","pants",4,6,10
"3217","SWdj3PJGico","Cities","miami",2,-1,9
"3218","SWdj3PJGico","Cities","fortlauderdale",1,7,9
"3219","SWdj3PJGico","Cities","pompanobeach",8,-4,9
"3220","SWdj3PJGico","Cities","tamarac",4,1,9
"3221","SWdj3PJGico","Cities","sunrise",5,1,9
"3222","SWdj3PJGico","Cities","davie",6,1,9
"3223","SWdj3PJGico","Cities","miramar",7,2,9
"3224","SWdj3PJGico","Cities","miamigardens",9,1,9
"3225","SWdj3PJGico","Cities","syracuse",10,-7,9
"3226","SWdj3PJGico","Cities","pembrokepines",3,9,9
"3227","SWdj3PJGico","Countries","unitedstates",1,5,9
"3228","SWdj3PJGico","Countries","canada",6,-4,9
"3229","SWdj3PJGico","Countries","mexico",2,6,9
"3230","SWdj3PJGico","Countries","ghana",8,-1,9
"3231","SWdj3PJGico","Countries","southafrica",7,2,9
"3232","SWdj3PJGico","Countries","kenya",9,-6,9
"3233","SWdj3PJGico","Countries","russia",3,2,9
"3234","SWdj3PJGico","Countries","germany",5,9,9
"3235","SWdj3PJGico","Countries","france",14,2,9
"3236","SWdj3PJGico","Countries","panama",16,1,9
"3237","SWdj3PJGico","Countries","ukraine",17,1,9
"3238","SWdj3PJGico","Fruits","watermelon",1,1,3
"3239","SWdj3PJGico","Fruits","apple",2,3,3
"3240","SWdj3PJGico","Fruits","strawberry",5,1,3
"3241","SWdj3PJGico","Fruits","blueberry",6,2,3
"3242","SWdj3PJGico","Animals","dog",1,1,10
"3243","SWdj3PJGico","Animals","cat",2,9,10
"3244","SWdj3PJGico","Animals","pig",11,-3,10
"3245","SWdj3PJGico","Animals","dolphin",8,-1,10
"3246","SWdj3PJGico","Animals","giraffe",7,-1,10
"3247","SWdj3PJGico","Animals","penguin",6,8,10
"3248","SWdj3PJGico","Animals","moose",14,-10,10
"3249","SWdj3PJGico","Animals","lion",4,1,10
"3250","SWdj3PJGico","Animals","cheetah",5,5,10
"3251","SWdj3PJGico","Methods of Transportation","car",1,3,6
"3252","SWdj3PJGico","Methods of Transportation","train",4,1,6
"3253","SWdj3PJGico","Methods of Transportation","plane",5,-2,6
"3254","SWdj3PJGico","Methods of Transportation","bike",3,-1,6
"3255","SWdj3PJGico","Methods of Transportation","bus",2,5,6
"3256","SWdj3PJGico","Methods of Transportation","running",7,1,6
"3257","SWdj3PJGico","Methods of Transportation","jogging",8,-2,6
"3258","SWdj3PJGico","Methods of Transportation","walking",6,6,6
"3259","SWdj3PJGico","Methods of Transportation","motorcycle",12,-1,6
"3260","SWdj3PJGico","Objects You Would Find in The Kitchen","counter",14,-4,12
"3261","SWdj3PJGico","Objects You Would Find in The Kitchen","pantry",10,-5,12
"3262","SWdj3PJGico","Objects You Would Find in The Kitchen","oven",5,1,12
"3263","SWdj3PJGico","Objects You Would Find in The Kitchen","microwave",6,7,12
"3264","SWdj3PJGico","Objects You Would Find in The Kitchen","stove",13,-12,12
"3265","SWdj3PJGico","Objects You Would Find in The Kitchen","knife",1,2,12
"3266","SWdj3PJGico","Objects You Would Find in The Kitchen","spoon",3,-1,12
"3267","SWdj3PJGico","Objects You Would Find in The Kitchen","fork",2,9,12
"3268","SWdj3PJGico","Objects You Would Find in The Kitchen","food",11,-7,12
"3269","SWdj3PJGico","Musical Instruments","guitar",2,-1,7
"3270","SWdj3PJGico","Musical Instruments","microphone",1,7,7
"3271","SWdj3PJGico","Musical Instruments","bass",8,-2,7
"3272","SWdj3PJGico","Musical Instruments","clarinet",6,-1,7
"3273","SWdj3PJGico","Musical Instruments","trombone",5,2,7
"3274","SWdj3PJGico","Musical Instruments","recorder",7,-3,7
"3275","Sj1Fs4GWRuX","Vegetables","carrot",1,2,2
"3276","Sj1Fs4GWRuX","Vegetables","asparagus",3,-1,2
"3277","Sj1Fs4GWRuX","Vegetables","broccoli",2,2,2
"3278","Sj1Fs4GWRuX","Vegetables","celery",4,2,2
"3279","Sj1Fs4GWRuX","Pieces of Furniture","couch",1,6,6
"3280","Sj1Fs4GWRuX","Pieces of Furniture","dresser",7,-5,6
"3281","Sj1Fs4GWRuX","Pieces of Furniture","chair",2,3,6
"3282","Sj1Fs4GWRuX","Pieces of Furniture","desk",5,1,6
"3283","Sj1Fs4GWRuX","Countries","unitedstates",1,1,1
"3284","Sj1Fs4GWRuX","Countries","canada",2,1,1
"3285","Sj1Fs4GWRuX","Fruits","mango",12,-5,7
"3286","Sj1Fs4GWRuX","Fruits","watermelon",7,-5,7
"3287","Sj1Fs4GWRuX","Fruits","apple",2,4,7
"3288","Sj1Fs4GWRuX","Fruits","orange",6,-2,7
"3289","Sj1Fs4GWRuX","Fruits","kiwi",4,-1,7
"3290","Sj1Fs4GWRuX","Fruits","banana",3,6,7
"3291","Sj1Fs4GWRuX","Fruits","blueberry",9,-1,7
"3292","Sj1Fs4GWRuX","Fruits","strawberry",8,-7,7
"3293","Sj1Fs4GWRuX","Animals","cat",2,-1,6
"3294","Sj1Fs4GWRuX","Animals","dog",1,4,6
"3295","Sj1Fs4GWRuX","Animals","shark",5,-1,6
"3296","Sj1Fs4GWRuX","Animals","mouse",4,5,6
"3297","Sj1Fs4GWRuX","Animals","lion",9,-6,6
"3298","Sj1Fs4GWRuX","Animals","hamster",3,3,6
"3299","Sj1Fs4GWRuX","Animals","dolphin",6,1,6
"3300","Sj1Fs4GWRuX","Methods of Transportation","train",4,-2,4
"3301","Sj1Fs4GWRuX","Methods of Transportation","bus",2,-1,4
"3302","Sj1Fs4GWRuX","Methods of Transportation","car",1,4,4
"3303","Sj1Fs4GWRuX","Methods of Transportation","boat",5,1,4
"3304","Sj1Fs4GWRuX","Methods of Transportation","skateboard",6,1,4
"3305","Sj1Fs4GWRuX","Units of measurement","inch",1,2,6
"3306","Sj1Fs4GWRuX","Units of measurement","meter",3,-1,6
"3307","Sj1Fs4GWRuX","Units of measurement","centimeter",2,6,6
"3308","Sj1Fs4GWRuX","Units of measurement","feet",8,-3,6
"3309","Sj1Fs4GWRuX","Units of measurement","ounce",5,1,6
"3310","Sj1Fs4GWRuX","Sporting Games","tennis",1,3,5
"3311","Sj1Fs4GWRuX","Sporting Games","basketball",4,-2,5
"3312","Sj1Fs4GWRuX","Sporting Games","football",2,3,5
"3313","Sj1Fs4GWRuX","Sporting Games","golf",5,3,5
"3314","Sj1Fs4GWRuX","Sporting Games","swimming",8,-5,5
"3315","Sj1Fs4GWRuX","Sporting Games","lacrosse",3,3,5
"3316","Sj1Fs4GWRuX","Sporting Games","trackandfield",6,1,5
"3317","Sj1Fs4GWRuX","Sporting Games","crosscountry",7,2,5
"3318","Sj1Fs4GWRuX","Objects You Would Find in The Kitchen","oven",2,6,12
"3319","Sj1Fs4GWRuX","Objects You Would Find in The Kitchen","stove",8,6,12
"3320","Sj1Fs4GWRuX","Objects You Would Find in The Kitchen","plate",14,1,12
"3321","Sj1Fs4GWRuX","Objects You Would Find in The Kitchen","bowl",15,-12,12
"3322","Sj1Fs4GWRuX","Objects You Would Find in The Kitchen","sink",3,4,12
"3323","Sj1Fs4GWRuX","Objects You Would Find in The Kitchen","soap",7,-2,12
"3324","Sj1Fs4GWRuX","Objects You Would Find in The Kitchen","fridge",5,4,12
"3325","Sj1Fs4GWRuX","Musical Instruments","piano",2,1,3
"3326","Sj1Fs4GWRuX","Musical Instruments","drum",3,-2,3
"3327","Sj1Fs4GWRuX","Musical Instruments","guitar",1,3,3
"3328","SvVMI4hA1XS","Vegetables","carrot",1,5,8
"3329","SvVMI4hA1XS","Vegetables","pea",6,1,8
"3330","SvVMI4hA1XS","Vegetables","corn",7,-2,8
"3331","SvVMI4hA1XS","Vegetables","cucumber",5,3,8
"3332","SvVMI4hA1XS","Vegetables","pickle",8,-5,8
"3333","SvVMI4hA1XS","Vegetables","kale",3,1,8
"3334","SvVMI4hA1XS","Vegetables","spinach",4,-2,8
"3335","SvVMI4hA1XS","Vegetables","celery",2,8,8
"3336","SvVMI4hA1XS","Pieces of Furniture","couch",1,2,3
"3337","SvVMI4hA1XS","Pieces of Furniture","bed",3,3,3
"3338","SvVMI4hA1XS","Pieces of Furniture","coffeetable",6,-1,3
"3339","SvVMI4hA1XS","Pieces of Furniture","nightstand",5,3,3
"3340","SvVMI4hA1XS","Pieces of Furniture","lamp",8,1,3
"3341","SvVMI4hA1XS","Pieces of Furniture","tv",9,-2,3
"3342","SvVMI4hA1XS","Pieces of Furniture","rug",7,3,3
"3343","SvVMI4hA1XS","Clothing Articles","shirt",1,3,12
"3344","SvVMI4hA1XS","Clothing Articles","dress",4,1,12
"3345","SvVMI4hA1XS","Clothing Articles","bra",5,1,12
"3346","SvVMI4hA1XS","Clothing Articles","underwear",6,6,12
"3347","SvVMI4hA1XS","Clothing Articles","hoodie",12,-5,12
"3348","SvVMI4hA1XS","Clothing Articles","socks",7,3,12
"3349","SvVMI4hA1XS","Clothing Articles","gloves",10,-2,12
"3350","SvVMI4hA1XS","Clothing Articles","hat",8,1,12
"3351","SvVMI4hA1XS","Clothing Articles","beanie",9,2,12
"3352","SvVMI4hA1XS","Clothing Articles","coat",11,8,12
"3353","SvVMI4hA1XS","Clothing Articles","parka",19,-5,12
"3354","SvVMI4hA1XS","Clothing Articles","leggings",14,-1,12
"3355","SvVMI4hA1XS","Clothing Articles","tights",13,-10,12
"3356","SvVMI4hA1XS","Clothing Articles","shorts",3,12,12
"3357","SvVMI4hA1XS","Clothing Articles","jeans",15,2,12
"3358","SvVMI4hA1XS","Clothing Articles","vest",17,1,12
"3359","SvVMI4hA1XS","Cities","houston",12,-11,11
"3360","SvVMI4hA1XS","Cities","denver",1,5,11
"3361","SvVMI4hA1XS","Cities","boulder",6,9,11
"3362","SvVMI4hA1XS","Cities","flagstaff",15,-6,11
"3363","SvVMI4hA1XS","Cities","pittsburgh",9,-4,11
"3364","SvVMI4hA1XS","Cities","miami",5,-2,11
"3365","SvVMI4hA1XS","Cities","newyorkcity",3,11,11
"3366","SvVMI4hA1XS","Cities","chicago",14,3,11
"3367","SvVMI4hA1XS","Cities","raleigh",17,-1,11
"3368","SvVMI4hA1XS","Cities","charlottesville",16,-9,11
"3369","SvVMI4hA1XS","Cities","losangeles",7,1,11
"3370","SvVMI4hA1XS","Cities","sanfrancisco",8,2,11
"3371","SvVMI4hA1XS","Countries","unitedstates",1,7,8
"3372","SvVMI4hA1XS","Countries","mexico",8,2,8
"3373","SvVMI4hA1XS","Countries","sweden",10,-4,8
"3374","SvVMI4hA1XS","Countries","kenya",6,-1,8
"3375","SvVMI4hA1XS","Countries","brazil",5,8,8
"3376","SvVMI4hA1XS","Countries","china",13,-1,8
"3377","SvVMI4hA1XS","Countries","russia",12,-1,8
"3378","SvVMI4hA1XS","Countries","ukraine",11,-2,8
"3379","SvVMI4hA1XS","Countries","england",9,-2,8
"3380","SvVMI4hA1XS","Fruits","peach",14,-13,14
"3381","SvVMI4hA1XS","Fruits","lemon",1,1,14
"3382","SvVMI4hA1XS","Fruits","lime",2,1,14
"3383","SvVMI4hA1XS","Fruits","apple",3,1,14
"3384","SvVMI4hA1XS","Fruits","orange",4,14,14
"3385","SvVMI4hA1XS","Fruits","tomato",18,-1,14
"3386","SvVMI4hA1XS","Fruits","kiwi",17,-2,14
"3387","SvVMI4hA1XS","Fruits","blackberry",15,-4,14
"3388","SvVMI4hA1XS","Fruits","blueberry",11,-4,14
"3389","SvVMI4hA1XS","Fruits","mango",7,1,14
"3390","SvVMI4hA1XS","Fruits","strawberry",8,-2,14
"3391","SvVMI4hA1XS","Fruits","cantaloupe",6,6,14
"3392","SvVMI4hA1XS","Fruits","tangerine",12,-7,14
"3393","SvVMI4hA1XS","Fruits","watermelon",5,5,14
"3394","SvVMI4hA1XS","Units of measurement","mile",5,-2,9
"3395","SvVMI4hA1XS","Units of measurement","meter",3,1,9
"3396","SvVMI4hA1XS","Units of measurement","kilometer",4,7,9
"3397","SvVMI4hA1XS","Units of measurement","hour",11,1,9
"3398","SvVMI4hA1XS","Units of measurement","second",12,-2,9
"3399","SvVMI4hA1XS","Units of measurement","minute",10,-9,9
"3400","SvVMI4hA1XS","Units of measurement","ounce",1,6,9
"3401","SvVMI4hA1XS","Units of measurement","cup",7,-1,9
"3402","SvVMI4hA1XS","Units of measurement","inch",6,2,9
"3403","SvVMI4hA1XS","Sporting Games","basketball",1,2,10
"3404","SvVMI4hA1XS","Sporting Games","football",3,7,10
"3405","SvVMI4hA1XS","Sporting Games","softball",10,-6,10
"3406","SvVMI4hA1XS","Sporting Games","soccer",4,-2,10
"3407","SvVMI4hA1XS","Sporting Games","hockey",2,6,10
"3408","SvVMI4hA1XS","Sporting Games","dodgeball",8,9,10
"3409","SvVMI4hA1XS","Sporting Games","cricket",17,-10,10
"3410","SvVMI4hA1XS","Sporting Games","trackandfield",7,8,10
"3411","SvVMI4hA1XS","Sporting Games","crosscountry",15,-3,10
"3412","SvVMI4hA1XS","Sporting Games","badminton",12,-6,10
"3413","SvVMI4hA1XS","Sporting Games","tennis",6,5,10
"3414","SvVMI4hA1XS","Sporting Games","volleyball",11,-2,10
"3415","SvVMI4hA1XS","Sporting Games","kickball",9,4,10
"3416","SvVMI4hA1XS","Sporting Games","handball",13,1,10
"3417","SvVMI4hA1XS","Sporting Games","swimming",14,4,10
"3418","SvVMI4hA1XS","Objects You Would Find in The Kitchen","sink",8,-6,12
"3419","SvVMI4hA1XS","Objects You Would Find in The Kitchen","knife",2,5,12
"3420","SvVMI4hA1XS","Objects You Would Find in The Kitchen","fridge",7,-6,12
"3421","SvVMI4hA1XS","Objects You Would Find in The Kitchen","toaster",1,3,12
"3422","SvVMI4hA1XS","Objects You Would Find in The Kitchen","microwave",4,8,12
"3423","SvVMI4hA1XS","Objects You Would Find in The Kitchen","soap",12,-6,12
"3424","SvVMI4hA1XS","Objects You Would Find in The Kitchen","cuttingboard",6,12,12
"3425","SvVMI4hA1XS","Objects You Would Find in The Kitchen","island",18,-9,12
"3426","SvVMI4hA1XS","Objects You Would Find in The Kitchen","drawer",9,8,12
"3427","SvVMI4hA1XS","Objects You Would Find in The Kitchen","cabinet",17,-7,12
"3428","SvVMI4hA1XS","Musical Instruments","guitar",2,3,9
"3429","SvVMI4hA1XS","Musical Instruments","piano",5,5,9
"3430","SvVMI4hA1XS","Musical Instruments","harp",10,-9,9
"3431","SvVMI4hA1XS","Musical Instruments","drum",1,2,9
"3432","SvVMI4hA1XS","Musical Instruments","bassguitar",3,3,9
"3433","SvVMI4hA1XS","Musical Instruments","tambourine",6,5,9
"3434","SvVMI4hA1XS","Musical Instruments","clarinet",11,-3,9
"3435","SvVMI4hA1XS","Musical Instruments","flute",8,-1,9
"3436","SvVMI4hA1XS","Musical Instruments","harmonica",7,5,9
"3437","Sy2yTzrhP6e","Vegetables","zucchini",2,-1,11
"3438","Sy2yTzrhP6e","Vegetables","tomato",1,11,11
"3439","Sy2yTzrhP6e","Vegetables","carrot",12,-8,11
"3440","Sy2yTzrhP6e","Vegetables","spinach",4,4,11
"3441","Sy2yTzrhP6e","Vegetables","broccoli",8,1,11
"3442","Sy2yTzrhP6e","Vegetables","cauliflower",9,-2,11
"3443","Sy2yTzrhP6e","Vegetables","brusselssprout",7,3,11
"3444","Sy2yTzrhP6e","Pieces of Furniture","chair",2,-1,6
"3445","Sy2yTzrhP6e","Pieces of Furniture","couch",1,2,6
"3446","Sy2yTzrhP6e","Pieces of Furniture","table",3,6,6
"3447","Sy2yTzrhP6e","Pieces of Furniture","dresser",9,-3,6
"3448","Sy2yTzrhP6e","Pieces of Furniture","shelf",6,2,6
"3449","Sy2yTzrhP6e","Pieces of Furniture","cabinet",8,-4,6
"3450","Sy2yTzrhP6e","Pieces of Furniture","nightstand",4,1,6
"3451","Sy2yTzrhP6e","Clothing Articles","tshirt",1,7,12
"3452","Sy2yTzrhP6e","Clothing Articles","sweater",8,1,12
"3453","Sy2yTzrhP6e","Clothing Articles","sweatshirt",9,-2,12
"3454","Sy2yTzrhP6e","Clothing Articles","hat",7,-4,12
"3455","Sy2yTzrhP6e","Clothing Articles","pants",3,12,12
"3456","Sy2yTzrhP6e","Clothing Articles","chinos",15,-9,12
"3457","Sy2yTzrhP6e","Clothing Articles","khakis",6,-1,12
"3458","Sy2yTzrhP6e","Clothing Articles","jeans",5,7,12
"3459","Sy2yTzrhP6e","Clothing Articles","boots",12,-1,12
"3460","Sy2yTzrhP6e","Clothing Articles","sneakers",11,-1,12
"3461","Sy2yTzrhP6e","Clothing Articles","belt",10,4,12
"3462","Sy2yTzrhP6e","Clothing Articles","socks",14,-1,12
"3463","Sy2yTzrhP6e","Cities","losangeles",2,1,13
"3464","Sy2yTzrhP6e","Cities","longbeach",3,4,13
"3465","Sy2yTzrhP6e","Cities","eugene",7,-3,13
"3466","Sy2yTzrhP6e","Cities","syracuse",4,13,13
"3467","Sy2yTzrhP6e","Cities","newyorkcity",17,-2,13
"3468","Sy2yTzrhP6e","Cities","binghamton",15,-3,13
"3469","Sy2yTzrhP6e","Cities","glendale",12,1,13
"3470","Sy2yTzrhP6e","Cities","beverlyhills",13,-7,13
"3471","Sy2yTzrhP6e","Cities","sandiego",6,8,13
"3472","Sy2yTzrhP6e","Countries","unitedstates",1,1,8
"3473","Sy2yTzrhP6e","Countries","canada",2,1,8
"3474","Sy2yTzrhP6e","Countries","mexico",3,4,8
"3475","Sy2yTzrhP6e","Countries","israel",7,1,8
"3476","Sy2yTzrhP6e","Countries","jordan",8,1,8
"3477","Sy2yTzrhP6e","Countries","southafrica",9,-5,8
"3478","Sy2yTzrhP6e","Countries","australia",4,8,8
"3479","Sy2yTzrhP6e","Countries","costarica",12,-1,8
"3480","Sy2yTzrhP6e","Countries","france",11,-1,8
"3481","Sy2yTzrhP6e","Fruits","apple",1,13,13
"3482","Sy2yTzrhP6e","Fruits","orange",14,-12,13
"3483","Sy2yTzrhP6e","Fruits","pear",2,1,13
"3484","Sy2yTzrhP6e","Fruits","banana",3,1,13
"3485","Sy2yTzrhP6e","Fruits","strawberry",4,2,13
"3486","Sy2yTzrhP6e","Fruits","blueberry",6,-1,13
"3487","Sy2yTzrhP6e","Fruits","raspberry",5,10,13
"3488","Sy2yTzrhP6e","Fruits","tangerine",15,2,13
"3489","Sy2yTzrhP6e","Fruits","nectarine",17,-10,13
"3490","Sy2yTzrhP6e","Fruits","pineapple",7,5,13
"3491","Sy2yTzrhP6e","Fruits","kiwi",12,-4,13
"3492","Sy2yTzrhP6e","Fruits","mango",8,3,13
"3493","Sy2yTzrhP6e","Fruits","avocado",11,5,13
"3494","Sy2yTzrhP6e","Animals","zebra",6,1,12
"3495","Sy2yTzrhP6e","Animals","mule",7,-2,12
"3496","Sy2yTzrhP6e","Animals","donkey",5,5,12
"3497","Sy2yTzrhP6e","Animals","hippopotamus",10,3,12
"3498","Sy2yTzrhP6e","Animals","shark",13,-12,12
"3499","Sy2yTzrhP6e","Animals","lion",1,7,12
"3500","Sy2yTzrhP6e","Animals","gorilla",8,1,12
"3501","Sy2yTzrhP6e","Animals","orangutan",9,3,12
"3502","Sy2yTzrhP6e","Animals","whale",12,2,12
"3503","Sy2yTzrhP6e","Animals","fish",14,1,12
"3504","Sy2yTzrhP6e","Animals","coral",15,-11,12
"3505","Sy2yTzrhP6e","Sporting Games","basketball",1,4,10
"3506","Sy2yTzrhP6e","Sporting Games","tennis",5,-3,10
"3507","Sy2yTzrhP6e","Sporting Games","football",2,1,10
"3508","Sy2yTzrhP6e","Sporting Games","soccer",3,4,10
"3509","Sy2yTzrhP6e","Sporting Games","wrestling",7,2,10
"3510","Sy2yTzrhP6e","Sporting Games","archery",9,-1,10
"3511","Sy2yTzrhP6e","Sporting Games","baseball",8,5,10
"3512","Sy2yTzrhP6e","Sporting Games","trackandfield",13,-1,10
"3513","Sy2yTzrhP6e","Sporting Games","crosscountry",12,2,10
"3514","Sy2yTzrhP6e","Sporting Games","rowing",14,-10,10
"3515","Sy2yTzrhP6e","Sporting Games","lacrosse",4,6,10
"3516","Sy2yTzrhP6e","Objects You Would Find in The Kitchen","knife",1,7,8
"3517","Sy2yTzrhP6e","Objects You Would Find in The Kitchen","fork",8,1,8
"3518","Sy2yTzrhP6e","Objects You Would Find in The Kitchen","spoon",9,-3,8
"3519","Sy2yTzrhP6e","Objects You Would Find in The Kitchen","plate",6,1,8
"3520","Sy2yTzrhP6e","Objects You Would Find in The Kitchen","bowl",7,-3,8
"3521","Sy2yTzrhP6e","Objects You Would Find in The Kitchen","pot",4,1,8
"3522","Sy2yTzrhP6e","Objects You Would Find in The Kitchen","pan",5,8,8
"3523","Sy2yTzrhP6e","Objects You Would Find in The Kitchen","fridgerator",13,1,8
"3524","Sy2yTzrhP6e","Objects You Would Find in The Kitchen","freezer",14,-3,8
"3525","Sy2yTzrhP6e","Objects You Would Find in The Kitchen","coffeemachine",11,-1,8
"3526","Sy2yTzrhP6e","Objects You Would Find in The Kitchen","grater",10,-8,8
"3527","Sy2yTzrhP6e","Musical Instruments","guitar",1,6,6
"3528","Sy2yTzrhP6e","Musical Instruments","keyboard",7,3,6
"3529","Sy2yTzrhP6e","Musical Instruments","chello",10,-1,6
"3530","Sy2yTzrhP6e","Musical Instruments","violin",9,-6,6
"3531","Sy2yTzrhP6e","Musical Instruments","saxophone",3,-1,6
"3532","Sy2yTzrhP6e","Musical Instruments","piano",2,3,6
"3533","Sy2yTzrhP6e","Musical Instruments","drum",5,1,6
"3534","SjTS6on9jrd","Vegetables","carrot",1,1,4
"3535","SjTS6on9jrd","Vegetables","cucumber",2,3,4
"3536","SjTS6on9jrd","Vegetables","bellpepper",5,2,4
"3537","SjTS6on9jrd","Vegetables","onion",7,-4,4
"3538","SjTS6on9jrd","Vegetables","broccoli",3,1,4
"3539","SjTS6on9jrd","Vegetables","cauliflower",4,4,4
"3540","SjTS6on9jrd","Vegetables","garlic",8,-2,4
"3541","SjTS6on9jrd","Pieces of Furniture","bed",7,3,7
"3542","SjTS6on9jrd","Pieces of Furniture","nightstand",10,-2,7
"3543","SjTS6on9jrd","Pieces of Furniture","bedsidetable",8,-6,7
"3544","SjTS6on9jrd","Pieces of Furniture","rug",2,7,7
"3545","SjTS6on9jrd","Pieces of Furniture","diningtable",9,-6,7
"3546","SjTS6on9jrd","Pieces of Furniture","closet",3,2,7
"3547","SjTS6on9jrd","Clothing Articles","jacket",6,9,11
"3548","SjTS6on9jrd","Clothing Articles","dress",15,-1,11
"3549","SjTS6on9jrd","Clothing Articles","overcoat",14,-2,11
"3550","SjTS6on9jrd","Clothing Articles","cardigan",12,-11,11
"3551","SjTS6on9jrd","Clothing Articles","shirt",1,7,11
"3552","SjTS6on9jrd","Clothing Articles","hoodie",8,-1,11
"3553","SjTS6on9jrd","Clothing Articles","sweatshirt",7,-2,11
"3554","SjTS6on9jrd","Clothing Articles","bikini",5,11,11
"3555","SjTS6on9jrd","Clothing Articles","jumpsuit",16,-3,11
"3556","SjTS6on9jrd","Clothing Articles","beanie",13,-3,11
"3557","SjTS6on9jrd","Clothing Articles","stockings",10,-1,11
"3558","SjTS6on9jrd","Fruits","strawberry",3,10,13
"3559","SjTS6on9jrd","Fruits","blackberry",13,-8,13
"3560","SjTS6on9jrd","Fruits","blueberry",5,6,13
"3561","SjTS6on9jrd","Fruits","orange",11,-9,13
"3562","SjTS6on9jrd","Fruits","apple",2,2,13
"3563","SjTS6on9jrd","Fruits","grape",4,10,13
"3564","SjTS6on9jrd","Fruits","peach",14,-13,13
"3565","SjTS6on9jrd","Fruits","banana",1,8,13
"3566","SjTS6on9jrd","Fruits","papaya",9,-1,13
"3567","SjTS6on9jrd","Fruits","watermelon",8,2,13
"3568","SjTS6on9jrd","Fruits","jackfruit",10,-3,13
"3569","SjTS6on9jrd","Fruits","mango",7,5,13
"3570","SjTS6on9jrd","Fruits","date",12,-6,13
"3571","SjTS6on9jrd","Animals","lion",8,-1,13
"3572","SjTS6on9jrd","Animals","tiger",7,3,13
"3573","SjTS6on9jrd","Animals","cheetah",10,-1,13
"3574","SjTS6on9jrd","Animals","jaguar",9,4,13
